exp;path_found;alg;wallt_micro;runt_micro;expanded;generated;heapops;start;target;gridcost;realcost;map
Experiment #1;False;AnyaSearch;293077.1;293077.1;109;110;217;(283,492);(286,497);6.24264;-1;AcrosstheCape.map
Experiment #2;False;AnyaSearch;29244.1;29244.1;14;14;27;(21,40);(26,43);6.24264;-1;AcrosstheCape.map
Experiment #3;False;AnyaSearch;22133.5;22133.5;18;18;35;(354,660);(355,654);6.41421;-1;AcrosstheCape.map
Experiment #4;False;AnyaSearch;19917.5;19917.5;2;2;3;(421,18);(424,23);6.24264;-1;AcrosstheCape.map
Experiment #5;False;AnyaSearch;25264.9;25264.9;4;4;7;(409,636);(414,640);6.65685;-1;AcrosstheCape.map
Experiment #6;True;AnyaSearch;23295.5;23295.5;4;5;8;(460,570);(460,577);7.0;7.0;AcrosstheCape.map
Experiment #7;False;AnyaSearch;57814.6;57814.6;18;18;35;(743,425);(748,429);6.65685;-1;AcrosstheCape.map
Experiment #8;False;AnyaSearch;44106.5;44106.5;23;23;45;(12,450);(17,453);6.24264;-1;AcrosstheCape.map
Experiment #9;False;AnyaSearch;36553.4;36553.4;30;31;59;(665,308);(669,309);4.41421;-1;AcrosstheCape.map
Experiment #10;False;AnyaSearch;28611.5;28611.5;4;4;7;(726,722);(733,721);7.41421;-1;AcrosstheCape.map
Experiment #11;False;AnyaSearch;42511.6;42511.6;9;9;17;(396,671);(400,664);8.65685;-1;AcrosstheCape.map
Experiment #12;True;AnyaSearch;24475.8;24475.8;4;6;9;(475,633);(466,638);11.0711;10.295630140987;AcrosstheCape.map
Experiment #13;False;AnyaSearch;10538.9;10538.9;10;10;19;(62,612);(57,606);8.07107;-1;AcrosstheCape.map
Experiment #14;False;AnyaSearch;27530.2;27530.2;8;8;15;(287,224);(288,214);10.4142;-1;AcrosstheCape.map
Experiment #15;True;AnyaSearch;39617.9;39617.9;4;7;10;(299,615);(291,611);9.65685;8.94427190999916;AcrosstheCape.map
Experiment #16;False;AnyaSearch;5704.3;5704.3;4;4;7;(670,71);(679,69);9.82843;-1;AcrosstheCape.map
Experiment #17;False;AnyaSearch;41378.2;41378.2;30;31;59;(444,623);(452,626);9.24264;-1;AcrosstheCape.map
Experiment #18;False;AnyaSearch;25782.6;25782.6;9;9;17;(615,210);(622,214);8.65685;-1;AcrosstheCape.map
Experiment #19;True;AnyaSearch;16113.5;16113.5;3;3;5;(751,28);(747,19);10.6569;9.848857801796104;AcrosstheCape.map
Experiment #20;False;AnyaSearch;13187.3;13187.3;2;2;3;(121,706);(130,710);10.6569;-1;AcrosstheCape.map
Experiment #21;True;AnyaSearch;22828.2;22828.2;3;5;7;(141,176);(137,188);13.6569;12.649110640673518;AcrosstheCape.map
Experiment #22;True;AnyaSearch;16252.1;16252.1;4;7;10;(661,177);(654,189);14.8995;13.892443989449804;AcrosstheCape.map
Experiment #23;False;AnyaSearch;8640.5;8640.5;2;2;3;(160,470);(157,456);15.2426;-1;AcrosstheCape.map
Experiment #24;True;AnyaSearch;32476.8;32476.8;4;6;9;(437,147);(430,137);12.8995;12.206555615733702;AcrosstheCape.map
Experiment #25;True;AnyaSearch;28475.4;28475.4;4;7;10;(435,245);(426,235);13.7279;13.45362404707371;AcrosstheCape.map
Experiment #26;True;AnyaSearch;22808.3;22808.3;3;6;8;(579,237);(592,242);15.0711;13.92838827718412;AcrosstheCape.map
Experiment #27;False;AnyaSearch;41107.5;41107.5;11;11;21;(324,144);(327,130);15.2426;-1;AcrosstheCape.map
Experiment #28;True;AnyaSearch;25763.8;25763.8;3;5;7;(315,252);(330,252);15.0;15.0;AcrosstheCape.map
Experiment #29;False;AnyaSearch;33506.5;33506.5;13;13;25;(451,594);(441,589);12.0711;-1;AcrosstheCape.map
Experiment #30;False;AnyaSearch;69494.8;69494.8;56;56;111;(284,360);(297,358);13.8284;-1;AcrosstheCape.map
Experiment #31;True;AnyaSearch;27354.4;27354.4;3;6;8;(307,292);(290,294);17.8284;17.11724276862369;AcrosstheCape.map
Experiment #32;False;AnyaSearch;22781.4;22781.4;13;13;25;(687,268);(668,268);19.0;-1;AcrosstheCape.map
Experiment #33;True;AnyaSearch;8410.5;8410.5;4;6;9;(365,316);(353,331);19.9706;19.209372712298546;AcrosstheCape.map
Experiment #34;False;AnyaSearch;18058.0;18058.0;4;4;7;(383,562);(378,546);18.0711;-1;AcrosstheCape.map
Experiment #35;False;AnyaSearch;7748.2;7748.2;4;4;7;(361,313);(378,310);18.2426;-1;AcrosstheCape.map
Experiment #36;False;AnyaSearch;43937.6;43937.6;15;15;29;(319,590);(332,603);18.3848;-1;AcrosstheCape.map
Experiment #37;False;AnyaSearch;10390.3;10390.3;2;2;3;(648,487);(666,490);19.2426;-1;AcrosstheCape.map
Experiment #38;False;AnyaSearch;13878.9;13878.9;15;15;29;(198,482);(209,469);17.5563;-1;AcrosstheCape.map
Experiment #39;False;AnyaSearch;83592.9;83592.9;39;39;77;(50,389);(63,397);16.3137;-1;AcrosstheCape.map
Experiment #40;True;AnyaSearch;28097.0;28097.0;4;6;9;(757,627);(741,622);18.0711;16.76305461424021;AcrosstheCape.map
Experiment #41;True;AnyaSearch;19510.1;19510.1;3;5;7;(695,84);(675,78);22.4853;20.8806130178211;AcrosstheCape.map
Experiment #42;True;AnyaSearch;47108.5;47108.5;3;5;7;(40,347);(35,366);21.0711;19.6468827043885;AcrosstheCape.map
Experiment #43;False;AnyaSearch;20113.3;20113.3;6;6;11;(63,552);(55,569);20.3137;-1;AcrosstheCape.map
Experiment #44;False;AnyaSearch;72438.5;72438.5;31;31;61;(757,605);(764,624);21.8995;-1;AcrosstheCape.map
Experiment #45;False;AnyaSearch;48390.4;48390.4;5;5;9;(737,543);(720,534);20.7279;-1;AcrosstheCape.map
Experiment #46;True;AnyaSearch;20396.1;20396.1;4;6;9;(355,28);(350,10);20.0711;18.681541692269406;AcrosstheCape.map
Experiment #47;False;AnyaSearch;31429.9;31429.9;8;8;15;(421,141);(433,122);23.9706;-1;AcrosstheCape.map
Experiment #48;False;AnyaSearch;87040.9;87040.9;66;70;131;(38,3);(15,5);23.8284;-1;AcrosstheCape.map
Experiment #49;False;AnyaSearch;26017.3;26017.3;5;5;9;(623,564);(642,574);23.1421;-1;AcrosstheCape.map
Experiment #50;True;AnyaSearch;50691.7;50691.7;4;7;10;(24,176);(12,193);21.9706;20.808652046684813;AcrosstheCape.map
Experiment #51;False;AnyaSearch;58281.7;58281.7;5;5;9;(35,224);(49,245);26.799;-1;AcrosstheCape.map
Experiment #52;False;AnyaSearch;36931.6;36931.6;4;4;7;(160,628);(157,652);25.2426;-1;AcrosstheCape.map
Experiment #53;False;AnyaSearch;44607.7;44607.7;19;19;37;(433,710);(458,714);26.6569;-1;AcrosstheCape.map
Experiment #54;False;AnyaSearch;19535.4;19535.4;20;20;39;(707,475);(703,496);24.3137;-1;AcrosstheCape.map
Experiment #55;False;AnyaSearch;28397.5;28397.5;11;13;21;(404,42);(425,56);26.799;-1;AcrosstheCape.map
Experiment #56;True;AnyaSearch;19312.9;19312.9;4;6;9;(105,582);(104,556);26.4142;26.019223662515376;AcrosstheCape.map
Experiment #57;False;AnyaSearch;28446.1;28446.1;26;26;51;(98,464);(75,474);27.1421;-1;AcrosstheCape.map
Experiment #58;False;AnyaSearch;56579.5;56579.5;50;50;99;(121,582);(140,600);26.4558;-1;AcrosstheCape.map
Experiment #59;False;AnyaSearch;31543.4;31543.4;27;27;53;(265,585);(285,598);25.3848;-1;AcrosstheCape.map
Experiment #60;True;AnyaSearch;30824.4;30824.4;4;7;10;(379,253);(377,277);24.8284;24.08318915758459;AcrosstheCape.map
Experiment #61;False;AnyaSearch;34393.5;34393.5;3;3;5;(716,33);(728,8);29.9706;-1;AcrosstheCape.map
Experiment #62;False;AnyaSearch;44038.5;44038.5;14;14;27;(159,190);(155,217);28.6569;-1;AcrosstheCape.map
Experiment #63;False;AnyaSearch;12156.6;12156.6;2;2;3;(680,286);(705,302);31.6274;-1;AcrosstheCape.map
Experiment #64;True;AnyaSearch;12680.3;12680.3;4;6;9;(752,354);(743,329);28.7279;26.570660511172846;AcrosstheCape.map
Experiment #65;False;AnyaSearch;38820.0;38820.0;19;19;37;(301,186);(317,162);30.6274;-1;AcrosstheCape.map
Experiment #66;False;AnyaSearch;5259.6;5259.6;5;5;9;(382,570);(394,543);31.9706;-1;AcrosstheCape.map
Experiment #67;False;AnyaSearch;200646.5;200646.5;29;29;57;(720,157);(733,180);28.3848;-1;AcrosstheCape.map
Experiment #68;False;AnyaSearch;54256.0;54256.0;20;20;39;(406,149);(377,143);31.4853;-1;AcrosstheCape.map
Experiment #69;False;AnyaSearch;20452.8;20452.8;4;4;7;(592,233);(614,217);28.6274;-1;AcrosstheCape.map
Experiment #70;True;AnyaSearch;20960.8;20960.8;3;5;7;(749,225);(738,199);30.5563;28.231188426986208;AcrosstheCape.map
Experiment #71;False;AnyaSearch;92163.0;92163.0;48;49;95;(76,535);(42,536);34.4142;-1;AcrosstheCape.map
Experiment #72;False;AnyaSearch;22691.8;22691.8;8;8;15;(324,388);(343,413);32.8701;-1;AcrosstheCape.map
Experiment #73;True;AnyaSearch;6006.9;6006.9;4;6;9;(157,395);(128,381);34.799;32.202484376209235;AcrosstheCape.map
Experiment #74;False;AnyaSearch;30109.2;30109.2;5;5;9;(351,245);(379,231);33.799;-1;AcrosstheCape.map
Experiment #75;False;AnyaSearch;15123.9;15123.9;2;2;3;(479,427);(505,448);34.6985;-1;AcrosstheCape.map
Experiment #76;False;AnyaSearch;77753.0;77753.0;47;51;93;(53,541);(29,520);32.6985;-1;AcrosstheCape.map
Experiment #77;False;AnyaSearch;77045.0;77045.0;18;18;35;(6,243);(37,247);32.6569;-1;AcrosstheCape.map
Experiment #78;False;AnyaSearch;47341.4;47341.4;33;39;65;(445,578);(450,545);35.0711;-1;AcrosstheCape.map
Experiment #79;False;AnyaSearch;45840.3;45840.3;16;16;31;(335,593);(361,578);32.2132;-1;AcrosstheCape.map
Experiment #80;False;AnyaSearch;41636.9;41636.9;18;18;35;(172,225);(142,217);33.3137;-1;AcrosstheCape.map
Experiment #81;False;AnyaSearch;28317.1;28317.1;12;12;23;(607,222);(587,251);37.2843;-1;AcrosstheCape.map
Experiment #82;False;AnyaSearch;18122.7;18122.7;3;3;5;(380,755);(346,741);39.799;-1;AcrosstheCape.map
Experiment #83;False;AnyaSearch;47544.4;47544.4;7;7;13;(504,150);(469,153);36.2426;-1;AcrosstheCape.map
Experiment #84;True;AnyaSearch;62602.9;62602.9;4;6;9;(729,590);(708,560);38.6985;36.61966684720111;AcrosstheCape.map
Experiment #85;False;AnyaSearch;86397.0;86397.0;26;26;51;(173,707);(174,670);37.4142;-1;AcrosstheCape.map
Experiment #86;True;AnyaSearch;11318.1;11318.1;7;9;15;(700,237);(670,255);37.4558;34.9857113690718;AcrosstheCape.map
Experiment #87;False;AnyaSearch;24357.8;24357.8;7;7;13;(356,553);(372,586);39.6274;-1;AcrosstheCape.map
Experiment #88;False;AnyaSearch;157673.4;157673.4;29;30;57;(488,461);(515,435);37.7696;-1;AcrosstheCape.map
Experiment #89;False;AnyaSearch;331353.6;331353.6;34;34;67;(725,262);(693,247);38.2132;-1;AcrosstheCape.map
Experiment #90;False;AnyaSearch;27295.7;27295.7;2;2;3;(742,697);(766,726);38.9411;-1;AcrosstheCape.map
Experiment #91;False;AnyaSearch;44837.4;44837.4;24;24;47;(27,30);(34,70);42.8995;-1;AcrosstheCape.map
Experiment #92;False;AnyaSearch;41312.5;41312.5;16;16;31;(297,171);(320,138);43.1127;-1;AcrosstheCape.map
Experiment #93;False;AnyaSearch;91543.7;91543.7;10;10;19;(712,514);(723,551);41.5563;-1;AcrosstheCape.map
Experiment #94;True;AnyaSearch;20357.1;20357.1;18;24;41;(329,21);(323,59);40.4853;38.91774150929337;AcrosstheCape.map
Experiment #95;True;AnyaSearch;32127.5;32127.5;3;3;5;(506,195);(506,152);43.0;43.0;AcrosstheCape.map
Experiment #96;False;AnyaSearch;20539.4;20539.4;10;10;19;(591,239);(624,222);40.0416;-1;AcrosstheCape.map
Experiment #97;False;AnyaSearch;66749.3;66749.3;27;27;53;(751,579);(721,554);40.3553;-1;AcrosstheCape.map
Experiment #98;False;AnyaSearch;45907.1;45907.1;6;6;11;(451,223);(433,259);43.4558;-1;AcrosstheCape.map
Experiment #99;False;AnyaSearch;62945.2;62945.2;27;27;53;(753,468);(728,499);41.3553;-1;AcrosstheCape.map
Experiment #100;False;AnyaSearch;26702.6;26702.6;5;5;9;(680,676);(695,642);40.2132;-1;AcrosstheCape.map
Experiment #101;False;AnyaSearch;17317.9;17317.9;9;9;17;(607,451);(572,475);44.9411;-1;AcrosstheCape.map
Experiment #102;False;AnyaSearch;36353.1;36353.1;4;4;7;(387,257);(350,235);46.1127;-1;AcrosstheCape.map
Experiment #103;False;AnyaSearch;24326.6;24326.6;28;29;55;(38,523);(5,552);45.0122;-1;AcrosstheCape.map
Experiment #104;False;AnyaSearch;25941.9;25941.9;4;4;7;(385,734);(363,696);47.1127;-1;AcrosstheCape.map
Experiment #105;False;AnyaSearch;103576.7;103576.7;43;46;85;(24,336);(34,379);47.1421;-1;AcrosstheCape.map
Experiment #106;True;AnyaSearch;90233.3;90233.3;12;18;29;(349,626);(311,646);46.2843;127.77450616399076;AcrosstheCape.map
Experiment #107;False;AnyaSearch;47822.0;47822.0;17;17;33;(341,164);(382,156);44.3137;-1;AcrosstheCape.map
Experiment #108;False;AnyaSearch;36349.4;36349.4;11;11;21;(18,527);(53,555);46.598;-1;AcrosstheCape.map
Experiment #109;False;AnyaSearch;110544.2;110544.2;63;72;125;(439,245);(409,280);47.4264;-1;AcrosstheCape.map
Experiment #110;False;AnyaSearch;27938.1;27938.1;2;2;3;(437,654);(409,689);46.598;-1;AcrosstheCape.map
Experiment #111;False;AnyaSearch;34380.1;34380.1;17;21;33;(425,581);(458,616);48.669;-1;AcrosstheCape.map
Experiment #112;False;AnyaSearch;52245.5;52245.5;31;31;61;(145,250);(181,213);51.9117;-1;AcrosstheCape.map
Experiment #113;False;AnyaSearch;23558.4;23558.4;4;4;7;(354,605);(339,560);51.2132;-1;AcrosstheCape.map
Experiment #114;False;AnyaSearch;12077.2;12077.2;2;2;3;(255,443);(290,478);49.4975;-1;AcrosstheCape.map
Experiment #115;False;AnyaSearch;3832.8;3832.8;8;8;15;(478,457);(429,456);50.2426;-1;AcrosstheCape.map
Experiment #116;True;AnyaSearch;28769.9;28769.9;11;25;35;(569,292);(561,337);48.3137;45.70557952810576;AcrosstheCape.map
Experiment #117;True;AnyaSearch;27697.2;27697.2;5;9;13;(111,562);(101,517);49.1421;46.09772228646444;AcrosstheCape.map
Experiment #118;False;AnyaSearch;292825.2;292825.2;34;34;67;(731,240);(759,200);51.598;-1;AcrosstheCape.map
Experiment #119;False;AnyaSearch;55406.5;55406.5;22;28;43;(442,591);(402,563);51.598;-1;AcrosstheCape.map
Experiment #120;False;AnyaSearch;47006.5;47006.5;9;9;17;(129,222);(83,231);49.7279;-1;AcrosstheCape.map
Experiment #121;False;AnyaSearch;131212.1;131212.1;82;83;163;(264,249);(314,256);52.8995;-1;AcrosstheCape.map
Experiment #122;False;AnyaSearch;44599.4;44599.4;21;21;41;(367,230);(419,237);54.8995;-1;AcrosstheCape.map
Experiment #123;False;AnyaSearch;54954.6;54954.6;31;31;61;(140,623);(160,578);53.2843;-1;AcrosstheCape.map
Experiment #124;False;AnyaSearch;67810.0;67810.0;33;33;65;(460,217);(473,170);52.3848;-1;AcrosstheCape.map
Experiment #125;False;AnyaSearch;19219.3;19219.3;13;13;25;(685,211);(725,246);54.4975;-1;AcrosstheCape.map
Experiment #126;False;AnyaSearch;37430.1;37430.1;6;6;11;(404,272);(440,232);54.9117;-1;AcrosstheCape.map
Experiment #127;False;AnyaSearch;36261.5;36261.5;23;23;45;(678,115);(700,71);53.1127;-1;AcrosstheCape.map
Experiment #128;True;AnyaSearch;44710.3;44710.3;17;25;41;(696,204);(678,245);52.5563;50.45388152218972;AcrosstheCape.map
Experiment #129;False;AnyaSearch;142008.7;142008.7;19;19;37;(722,554);(697,509);55.3553;-1;AcrosstheCape.map
Experiment #130;False;AnyaSearch;23059.7;23059.7;11;11;21;(585,298);(558,340);53.1838;-1;AcrosstheCape.map
Experiment #131;False;AnyaSearch;43799.4;43799.4;13;13;25;(131,238);(80,221);58.0416;-1;AcrosstheCape.map
Experiment #132;False;AnyaSearch;63195.2;63195.2;37;39;73;(109,507);(121,557);58.2843;-1;AcrosstheCape.map
Experiment #133;False;AnyaSearch;13398.5;13398.5;5;5;9;(371,375);(420,350);59.3553;-1;AcrosstheCape.map
Experiment #134;False;AnyaSearch;58491.7;58491.7;27;27;53;(78,265);(88,283);59.598;-1;AcrosstheCape.map
Experiment #135;False;AnyaSearch;52362.2;52362.2;51;51;101;(571,486);(589,536);57.4558;-1;AcrosstheCape.map
Experiment #136;False;AnyaSearch;87591.3;87591.3;11;11;21;(508,536);(506,586);59.9411;-1;AcrosstheCape.map
Experiment #137;False;AnyaSearch;48470.3;48470.3;16;16;31;(365,151);(343,102);58.1127;-1;AcrosstheCape.map
Experiment #138;False;AnyaSearch;24615.7;24615.7;2;2;3;(97,715);(114,664);59.6985;-1;AcrosstheCape.map
Experiment #139;False;AnyaSearch;137652.0;137652.0;55;55;109;(603,170);(625,122);57.1127;-1;AcrosstheCape.map
Experiment #140;False;AnyaSearch;13766.9;13766.9;20;20;39;(303,98);(347,130);57.2548;-1;AcrosstheCape.map
Experiment #141;False;AnyaSearch;58791.4;58791.4;38;38;75;(118,539);(81,497);61.4264;-1;AcrosstheCape.map
Experiment #142;False;AnyaSearch;28347.7;28347.7;18;18;35;(703,447);(695,504);62.0711;-1;AcrosstheCape.map
Experiment #143;False;AnyaSearch;69129.0;69129.0;5;5;9;(739,470);(710,519);61.0122;-1;AcrosstheCape.map
Experiment #144;False;AnyaSearch;32644.6;32644.6;6;6;11;(450,414);(482,462);61.2548;-1;AcrosstheCape.map
Experiment #145;False;AnyaSearch;28823.2;28823.2;16;16;31;(249,336);(279,285);63.4264;-1;AcrosstheCape.map
Experiment #146;False;AnyaSearch;1894.5;1894.5;2;2;3;(0,306);(41,351);61.9828;-1;AcrosstheCape.map
Experiment #147;False;AnyaSearch;2915.7;2915.7;2;2;3;(350,701);(392,746);62.397;-1;AcrosstheCape.map
Experiment #148;False;AnyaSearch;69542.4;69542.4;20;20;39;(335,195);(384,160);63.4975;-1;AcrosstheCape.map
Experiment #149;False;AnyaSearch;31274.6;31274.6;4;4;7;(91,686);(33,691);60.0711;-1;AcrosstheCape.map
Experiment #150;False;AnyaSearch;28484.0;28484.0;14;14;27;(481,465);(535,443);63.1127;-1;AcrosstheCape.map
Experiment #151;False;AnyaSearch;41361.8;41361.8;4;4;7;(328,254);(391,250);64.6569;-1;AcrosstheCape.map
Experiment #152;False;AnyaSearch;34403.9;34403.9;4;4;7;(401,763);(463,757);64.4853;-1;AcrosstheCape.map
Experiment #153;False;AnyaSearch;67441.8;67441.8;35;36;69;(468,566);(516,523);65.8112;-1;AcrosstheCape.map
Experiment #154;False;AnyaSearch;28505.5;28505.5;4;4;7;(614,520);(632,578);65.4558;-1;AcrosstheCape.map
Experiment #155;False;AnyaSearch;143194.1;143194.1;20;20;39;(717,525);(652,523);65.8284;-1;AcrosstheCape.map
Experiment #156;False;AnyaSearch;31612.8;31612.8;5;5;9;(692,689);(629,694);65.0711;-1;AcrosstheCape.map
Experiment #157;False;AnyaSearch;99261.6;99261.6;38;38;75;(48,171);(108,181);64.1421;-1;AcrosstheCape.map
Experiment #158;False;AnyaSearch;41340.3;41340.3;12;12;23;(342,574);(277,576);65.8284;-1;AcrosstheCape.map
Experiment #159;False;AnyaSearch;48103.3;48103.3;16;16;31;(342,231);(369,285);65.1838;-1;AcrosstheCape.map
Experiment #160;False;AnyaSearch;48292.2;48292.2;22;22;43;(96,718);(48,760);65.397;-1;AcrosstheCape.map
Experiment #161;False;AnyaSearch;1511.2;1511.2;1;1;1;(734,63);(690,116);71.2254;-1;AcrosstheCape.map
Experiment #162;False;AnyaSearch;27020.9;27020.9;15;15;29;(433,43);(367,31);70.9706;-1;AcrosstheCape.map
Experiment #163;False;AnyaSearch;103329.6;103329.6;52;52;103;(39,319);(6,375);69.669;-1;AcrosstheCape.map
Experiment #164;False;AnyaSearch;18039.9;18039.9;28;28;55;(573,619);(629,587);69.2548;-1;AcrosstheCape.map
Experiment #165;False;AnyaSearch;42423.7;42423.7;24;24;47;(16,514);(76,536);69.1127;-1;AcrosstheCape.map
Experiment #166;False;AnyaSearch;14169.7;14169.7;10;10;19;(372,341);(314,316);68.9411;-1;AcrosstheCape.map
Experiment #167;False;AnyaSearch;70712.9;70712.9;50;54;99;(55,548);(120,563);71.2132;-1;AcrosstheCape.map
Experiment #168;False;AnyaSearch;20730.7;20730.7;3;3;5;(717,688);(743,746);68.7696;-1;AcrosstheCape.map
Experiment #169;False;AnyaSearch;11023.7;11023.7;5;5;9;(105,656);(67,712);71.7401;-1;AcrosstheCape.map
Experiment #170;True;AnyaSearch;40628.8;40628.8;3;6;8;(167,590);(163,658);69.6569;68.11754546370561;AcrosstheCape.map
Experiment #171;False;AnyaSearch;202590.7;202590.7;51;52;101;(17,414);(36,348);73.8701;-1;AcrosstheCape.map
Experiment #172;False;AnyaSearch;16259.9;16259.9;11;11;21;(178,527);(118,554);75.5269;-1;AcrosstheCape.map
Experiment #173;False;AnyaSearch;260000.9;260000.9;121;121;241;(594,519);(665,526);73.8995;-1;AcrosstheCape.map
Experiment #174;False;AnyaSearch;13909.3;13909.3;7;7;13;(433,505);(453,569);72.2843;-1;AcrosstheCape.map
Experiment #175;False;AnyaSearch;25582.7;25582.7;6;6;11;(403,661);(433,721);72.4264;-1;AcrosstheCape.map
Experiment #176;False;AnyaSearch;19699.6;19699.6;8;8;15;(620,250);(691,256);75.1421;-1;AcrosstheCape.map
Experiment #177;False;AnyaSearch;40463.3;40463.3;4;4;7;(332,259);(267,285);75.7696;-1;AcrosstheCape.map
Experiment #178;True;AnyaSearch;38274.5;38274.5;3;3;5;(498,198);(480,132);73.4558;68.41052550594829;AcrosstheCape.map
Experiment #179;False;AnyaSearch;25783.1;25783.1;8;8;15;(647,139);(674,76);74.1838;-1;AcrosstheCape.map
Experiment #180;False;AnyaSearch;30882.5;30882.5;23;23;45;(101,393);(171,385);73.3137;-1;AcrosstheCape.map
Experiment #181;False;AnyaSearch;51688.9;51688.9;23;23;45;(131,259);(61,238);78.6985;-1;AcrosstheCape.map
Experiment #182;False;AnyaSearch;66348.5;66348.5;27;27;53;(749,580);(758,506);77.7279;-1;AcrosstheCape.map
Experiment #183;False;AnyaSearch;56858.0;56858.0;26;26;51;(381,245);(309,263);79.4558;-1;AcrosstheCape.map
Experiment #184;False;AnyaSearch;138766.3;138766.3;60;60;119;(102,99);(73,165);78.0122;-1;AcrosstheCape.map
Experiment #185;True;AnyaSearch;36700.5;36700.5;5;7;11;(762,538);(762,461);77.0;77.0;AcrosstheCape.map
Experiment #186;False;AnyaSearch;31922.0;31922.0;8;8;15;(417,203);(455,266);78.7401;-1;AcrosstheCape.map
Experiment #187;False;AnyaSearch;49327.0;49327.0;21;22;41;(359,620);(340,685);76.1838;-1;AcrosstheCape.map
Experiment #188;False;AnyaSearch;35945.6;35945.6;37;37;73;(251,440);(309,491);79.1249;-1;AcrosstheCape.map
Experiment #189;False;AnyaSearch;112342.3;112342.3;23;25;45;(657,568);(583,573);76.0711;-1;AcrosstheCape.map
Experiment #190;False;AnyaSearch;85551.5;85551.5;14;14;27;(713,524);(666,583);78.468;-1;AcrosstheCape.map
Experiment #191;False;AnyaSearch;55159.2;55159.2;36;36;71;(698,227);(752,167);82.3675;-1;AcrosstheCape.map
Experiment #192;False;AnyaSearch;210143.5;210143.5;78;78;155;(590,467);(521,444);82.669;-1;AcrosstheCape.map
Experiment #193;False;AnyaSearch;44793.3;44793.3;36;36;71;(459,538);(503,601);81.2254;-1;AcrosstheCape.map
Experiment #194;False;AnyaSearch;19115.9;19115.9;2;2;3;(742,709);(680,755);81.0538;-1;AcrosstheCape.map
Experiment #195;False;AnyaSearch;36136.0;36136.0;18;18;35;(632,178);(701,142);83.9117;-1;AcrosstheCape.map
Experiment #196;False;AnyaSearch;266106.1;266106.1;34;34;67;(730,256);(737,331);82.0416;-1;AcrosstheCape.map
Experiment #197;False;AnyaSearch;99695.1;99695.1;73;73;145;(282,633);(327,568);83.6396;-1;AcrosstheCape.map
Experiment #198;False;AnyaSearch;36356.5;36356.5;3;3;5;(708,63);(753,122);80.5685;-1;AcrosstheCape.map
Experiment #199;False;AnyaSearch;38045.7;38045.7;34;34;67;(115,609);(57,555);80.3675;-1;AcrosstheCape.map
Experiment #200;False;AnyaSearch;26219.5;26219.5;2;2;3;(703,77);(754,136);80.1249;-1;AcrosstheCape.map
Experiment #201;False;AnyaSearch;18757.7;18757.7;2;2;3;(757,748);(698,688);84.4386;-1;AcrosstheCape.map
Experiment #202;False;AnyaSearch;101174.0;101174.0;25;25;49;(67,752);(42,677);85.3553;-1;AcrosstheCape.map
Experiment #203;False;AnyaSearch;28693.0;28693.0;21;22;41;(643,243);(717,273);86.4264;-1;AcrosstheCape.map
Experiment #204;False;AnyaSearch;61179.6;61179.6;26;26;51;(376,157);(372,96);86.7817;-1;AcrosstheCape.map
Experiment #205;False;AnyaSearch;46075.2;46075.2;16;16;31;(662,142);(672,63);87.2843;-1;AcrosstheCape.map
Experiment #206;False;AnyaSearch;11831.0;11831.0;11;11;21;(398,307);(344,242);87.3675;-1;AcrosstheCape.map
Experiment #207;False;AnyaSearch;8527.4;8527.4;4;4;7;(129,152);(89,83);85.5685;-1;AcrosstheCape.map
Experiment #208;False;AnyaSearch;44998.3;44998.3;5;5;9;(288,594);(361,563);85.8406;-1;AcrosstheCape.map
Experiment #209;False;AnyaSearch;60747.3;60747.3;3;3;5;(708,166);(691,246);87.0416;-1;AcrosstheCape.map
Experiment #210;False;AnyaSearch;16001.9;16001.9;9;10;17;(658,233);(736,229);85.4558;-1;AcrosstheCape.map
Experiment #211;False;AnyaSearch;49532.3;49532.3;39;39;77;(30,370);(73,299);88.8112;-1;AcrosstheCape.map
Experiment #212;False;AnyaSearch;16523.6;16523.6;2;2;3;(333,390);(280,459);90.9533;-1;AcrosstheCape.map
Experiment #213;False;AnyaSearch;108967.3;108967.3;72;77;143;(155,685);(109,698);91.9117;-1;AcrosstheCape.map
Experiment #214;False;AnyaSearch;20648.4;20648.4;3;3;5;(366,731);(441,696);89.4975;-1;AcrosstheCape.map
Experiment #215;False;AnyaSearch;35517.6;35517.6;3;3;5;(330,686);(341,601);89.5563;-1;AcrosstheCape.map
Experiment #216;False;AnyaSearch;28433.1;28433.1;22;22;43;(655,8);(673,92);91.4558;-1;AcrosstheCape.map
Experiment #217;False;AnyaSearch;37412.4;37412.4;16;16;31;(635,212);(563,253);88.9828;-1;AcrosstheCape.map
Experiment #218;False;AnyaSearch;93192.9;93192.9;57;57;113;(304,539);(260,469);88.2254;-1;AcrosstheCape.map
Experiment #219;False;AnyaSearch;41386.3;41386.3;20;20;39;(115,172);(35,149);89.5269;-1;AcrosstheCape.map
Experiment #220;False;AnyaSearch;100448.4;100448.4;51;51;101;(659,663);(581,646);88.3553;-1;AcrosstheCape.map
Experiment #221;False;AnyaSearch;92752.2;92752.2;18;18;35;(714,235);(674,157);94.5685;-1;AcrosstheCape.map
Experiment #222;False;AnyaSearch;99635.4;99635.4;58;58;115;(98,122);(154,191);93.3675;-1;AcrosstheCape.map
